ano,sigla_uf,id_municipio,familia_ocupacional_cbo,quantidade_profissionais,soma_carga_horaria_ambulatorial
2023,SP,3504701,5153,1,0
2023,SP,3513009,2124,9,0
2023,SP,3502200,2392,1,0
2023,SP,3525300,7156,4,0
2024,SP,3550308,3751,3,0
2021,SP,3544251,5173,9,0
2021,SP,3530508,3714,2,0
2023,SP,3548500,4102,13,0
2023,SP,3511102,4102,2,0
2022,SP,3537008,8414,2,0
2024,SP,3534401,3011,2,0
2024,SP,3548500,5165,51,0
2024,SP,3516705,5173,7,0
2024,SP,3503208,2410,2,0
2023,SP,3515806,7828,6,0
2022,SP,3540606,9153,1,0
2022,SP,3550308,2313,4,0
2023,SP,3550308,5101,4,0
2024,SP,3529708,2522,2,0
2024,SP,3526902,5103,5,0
2024,SP,3518701,1424,1,0
2022,SP,3514502,2612,1,0
2023,SP,3501608,5135,9,0
2023,SP,3524600,7825,1,0
2023,SP,3515004,5153,13,420
2024,SP,3509502,2263,6,114
2024,SP,3549904,4102,10,0
2024,SP,3506003,7250,1,0
2024,SP,3507506,6230,2,0
2024,SP,3538709,1425,8,0
2024,SP,3530607,5153,9,120
2024,SP,3521002,5121,14,0
2023,SP,3552205,3541,1,0
2023,SP,3552809,2522,4,0
2024,SP,3503901,7632,1,0
2024,SP,3550605,2524,3,0
2024,SP,3523107,3252,5,70
2023,SP,3538709,6220,3,0
2023,SP,3549904,2612,1,0
2023,SP,3522604,5161,4,0
2022,SP,3555000,2142,1,0
2022,SP,3548708,5131,11,0
2024,SP,3544251,2543,20,0
2024,SP,3530607,3223,3,44
2024,SP,3518701,4132,16,0
2024,SP,3544301,2313,1,0
2024,SP,3529401,3515,1,0
2022,SP,3523206,4102,2,0
2022,SP,3521507,5173,1,0
2023,SP,3529401,2624,1,0
2023,SP,3508603,5191,7,0
2023,SP,3507506,7832,3,0
2023,SP,3516200,3172,12,0
2024,SP,3513504,1112,2,0
2024,SP,3544301,7824,1,0
2024,SP,3509007,3911,20,0
2024,SP,3557006,3911,11,0
2021,SP,3509502,2522,17,0
2021,SP,3549904,7241,7,0
2021,SP,3513801,3542,3,0
2023,SP,3523107,2123,1,0
2023,SP,3507506,2344,4,20
2021,SP,3507605,4201,1,0
2024,SP,3530805,2523,2,0
2024,SP,3554003,5241,3,0
2023,SP,3522307,2410,1,0
2023,SP,3505302,1226,1,0
2023,SP,3524808,1114,1,0
2022,SP,3552908,2123,1,0
2022,SP,3511102,1311,3,0
2022,SP,3549805,4201,6,0
2024,SP,3555109,1210,1,0
2024,SP,3509502,1238,1,0
2024,SP,3504107,1424,1,0
2023,SP,3502200,3225,2,0
2023,SP,3547809,7152,7,0
2024,SP,3543402,2131,14,241
2022,SP,3554102,1114,2,0
2024,SP,3503208,4223,5,0
2023,SP,3530201,1423,1,0
2023,SP,3545803,1112,1,0
2023,SP,3525300,2523,4,0
2024,SP,3555000,5173,9,0
2021,SP,3534708,1412,1,0
2021,SP,3552403,2523,6,0
2023,SP,3506607,3911,10,0
2024,SP,3548500,7152,25,0
2024,SP,3540408,5164,1,0
2022,SP,3547304,2522,4,0
2024,SP,3524105,2612,1,0
2024,SP,3550506,2123,1,0
2023,SP,3554003,3172,5,0
2022,SP,3539301,5103,2,0
2023,SP,3522109,9501,3,0
2024,SP,3540259,1114,1,0
2023,SP,3550308,3115,19,0
2023,SP,3550605,3541,3,0
2023,SP,3534401,5173,37,0
2021,SP,3524402,5153,4,120
2021,SP,3548500,4122,7,0
2021,SP,3548500,5131,8,0
2022,SP,3550308,2618,1,0
2022,SP,3511102,5153,2,64
2023,SP,3524501,2410,1,0
2023,SP,3503208,6230,5,0
2022,SP,3505500,1427,1,0
2024,SP,3516200,2410,3,0
2022,SP,3543907,4211,1,0
2024,SP,3546801,1114,1,0
2024,SP,3505708,2142,3,0
2024,SP,3510609,3911,9,0
2023,SP,3530508,2522,1,0
2023,SP,3549102,3911,27,0
2023,SP,3555406,5153,4,80
2023,SP,3505500,3911,9,0
2024,SP,3523107,2112,1,0
2024,SP,3509601,3911,9,0
2023,SP,3556602,7821,1,0
2024,SP,3530607,1144,7,0
2023,SP,3513009,1424,1,0
2022,SP,3527108,1311,1,0
2023,SP,3548906,2263,2,88
2023,SP,3550605,5133,4,0
2024,SP,3509502,2140,3,0
2024,SP,3518800,2263,5,75
2024,SP,3508603,3115,1,0
2022,SP,3501608,3221,1,40
2023,SP,3526902,5121,1,0
2023,SP,3525904,7156,9,0
2024,SP,3534302,2123,1,0
2024,SP,3503208,3172,5,0
2024,SP,3530805,5153,16,190
2023,SP,3552403,5193,1,0
2024,SP,3524204,1232,1,0
2023,SP,3543907,3951,4,0
2024,SP,3543907,7152,7,0
2024,SP,3518800,7241,4,0
2022,SP,3522208,3911,9,0
2021,SP,3527207,7152,1,0
2022,SP,3520400,7152,1,0
2022,SP,3503307,7832,3,0
2024,SP,3541406,3171,2,0
2022,SP,3522802,3513,1,0
2022,SP,3552205,2543,12,0
2022,SP,3522505,3225,1,18
2024,SP,3531308,6220,1,0
2021,SP,3519600,7911,3,80
2021,SP,3550308,3252,208,451
2021,SP,3543907,5102,1,0
2021,SP,3513900,2142,2,0
2021,SP,3516200,1234,1,0
2022,SP,3552205,7257,1,0
2021,SP,3509502,7163,2,0
2021,SP,3500105,3172,2,0
2021,SP,3538709,3513,9,0
2021,SP,3536208,4223,14,0
2022,SP,3513801,2124,6,0
2022,SP,3526704,7156,1,0
2022,SP,3530805,2392,6,0
2022,SP,3550308,7603,1,0
2021,SP,3509502,7664,11,48
2022,SP,3554003,2523,3,0
2022,SP,3513801,3223,3,128
2021,SP,3511102,3714,6,0
2021,SP,3507506,2141,5,0
2021,SP,3516408,7241,1,0
2024,SP,3550308,5153,399,10947
2023,SP,3526902,7711,7,0
2021,SP,3518404,4211,2,0
2021,SP,3525300,1424,1,0
2022,SP,3508504,5135,2,0
2022,SP,3509502,7664,20,440
2021,SP,3550308,1424,24,0
2024,SP,3526902,2030,15,76
2024,SP,3524402,3131,5,0
2022,SP,3551009,3225,9,324
2022,SP,3536208,2124,1,0
2022,SP,3520400,3221,1,20
2021,SP,3556305,7911,1,35
2021,SP,3526902,3003,3,0
2021,SP,3518800,2124,2,0
2022,SP,3549904,1144,1,0
2022,SP,3549904,3511,7,0
2021,SP,3548708,9153,1,0
2023,SP,3525300,1423,5,0
2023,SP,3526902,2313,3,0
2023,SP,3534401,3221,9,0
2023,SP,3552205,2524,22,0
2021,SP,3530805,2149,1,0
2023,SP,3504503,1425,2,0
2022,SP,3534708,7664,3,72
2022,SP,3505500,9153,4,0
2021,SP,3541406,3311,7,0
2021,SP,3505708,3144,3,0
2021,SP,3518800,3223,1,0
2021,SP,3550308,3741,3,0
2022,SP,3520103,2142,1,0
2022,SP,3528502,7166,1,0
2022,SP,3506003,3171,2,0
2022,SP,3506508,1425,1,0
2022,SP,3503901,8414,1,0
2021,SP,3534708,1424,1,0
2021,SP,3506508,2313,1,0
2021,SP,3550308,3115,15,0
2021,SP,3519600,3511,1,0
2021,SP,3530508,5101,1,0
2023,SP,3543402,3513,4,0
2023,SP,3516705,2313,2,0
2021,SP,3549706,7152,5,0
2023,SP,3550308,2145,4,0
2023,SP,3548708,5133,6,0
2023,SP,3554102,4151,4,0
2023,SP,3554102,2144,1,0
2024,SP,3509502,9112,1,0
2024,SP,3552809,2312,1,0
2022,SP,3552205,2522,10,0
2022,SP,3548807,4201,3,0
2021,SP,3543402,7683,2,0
2024,SP,3513900,1423,1,0
2021,SP,3503208,7321,2,0
2021,SP,3547809,3172,9,0
2021,SP,3550704,5101,1,0
2021,SP,3513801,2124,6,0
2021,SP,3552205,4241,3,0
2021,SP,3537156,2141,1,0
2022,SP,3512803,3252,1,30
2022,SP,3509205,5153,3,40
2024,SP,3509502,2222,2,0
2024,SP,3548500,7156,21,0
2024,SP,3501905,3912,1,0
2023,SP,3549904,3513,2,0
2023,SP,3548500,2141,2,0
2023,SP,3543907,7152,7,0
2023,SP,3526902,2321,6,146
2023,SP,3509502,3951,3,0
2023,SP,3514106,5121,1,0
2024,SP,3500105,5121,1,0
2021,SP,3509502,7841,2,0
2023,SP,3550308,2021,6,0
2021,SP,3552205,1115,3,0
2023,SP,3506508,6220,1,0
2023,SP,3534401,5133,1,0
2022,SP,3522109,5153,9,0
2022,SP,3548500,7244,11,0
2021,SP,3548005,3513,5,0
2022,SP,3517703,3513,1,0
2022,SP,3513801,3421,1,0
2022,SP,3530607,3547,1,0
2022,SP,3536208,2410,2,0
2021,SP,3506003,3515,18,0
2022,SP,3513900,2392,1,20
2022,SP,3502754,1424,1,0
2024,SP,3541406,5103,1,0
2021,SP,3514502,2523,1,0
2024,SP,3524808,1424,3,0
2024,SP,3510807,3911,3,0
2024,SP,3516200,9153,11,0
2021,SP,3529005,4102,1,0
2022,SP,3552205,5153,10,163
2021,SP,3509502,1422,12,0
2022,SP,3500105,1144,2,0
2024,SP,3557006,1114,1,0
2023,SP,3550308,5164,2,0
2023,SP,3501608,2344,1,4
2021,SP,3518800,4201,3,0
2021,SP,3525904,1423,4,0
2021,SP,3526902,2344,1,0
2021,SP,3540408,5121,1,0
2022,SP,3513405,3331,1,0
2022,SP,3534401,9153,2,0
2023,SP,3548708,4211,5,0
2024,SP,3549904,7711,3,0
2023,SP,3534401,2033,2,0
2023,SP,3507605,7156,5,0
2023,SP,3538006,3221,16,76
2021,SP,3521002,5121,16,0
2021,SP,3541406,5201,1,0
2022,SP,3522406,1210,1,0
2021,SP,3539301,3225,1,0
2022,SP,3555000,3322,4,0
2022,SP,3548708,8181,1,0
2024,SP,3509452,2123,1,0
2024,SP,3515186,6220,2,0
2022,SP,3536505,3513,1,0
2022,SP,3541406,3172,4,0
2021,SP,3518404,2410,1,0
2021,SP,3504008,2263,1,40
2021,SP,3554102,5135,1,0
2022,SP,3522406,2523,2,0
2022,SP,3516309,9102,3,0
2024,SP,3507506,7911,2,40
2022,SP,3543402,2313,1,0
2023,SP,3509601,3131,1,0
2023,SP,3505500,7661,10,0
2022,SP,3507506,1423,2,0
2022,SP,3550308,1115,20,0
2022,SP,3506003,7241,5,0
2021,SP,3552205,5102,1,0
2023,SP,3525300,4151,17,0
2021,SP,3516200,9513,6,0
2024,SP,3548906,1423,4,0
2021,SP,3505807,7911,1,0
2023,SP,3521309,2142,1,0
2023,SP,3556701,3221,1,0
2023,SP,3505708,3221,3,40
2021,SP,3550209,1425,1,0
2021,SP,3518800,7711,1,0
2022,SP,3501608,2149,1,0
2021,SP,3550308,3425,1,0
2022,SP,3550209,2124,1,0
2022,SP,3530607,5201,1,0
2022,SP,3513108,4211,8,0
2022,SP,3527108,3542,2,0
2023,SP,3549805,2149,2,40
2021,SP,3555356,1232,1,0
2022,SP,3543907,1413,1,0
2023,SP,3516200,5121,16,0
2023,SP,3526803,2313,1,0
2023,SP,3525102,5153,1,0
2023,SP,3523206,7911,2,30
2023,SP,3522406,5131,1,0
2023,SP,3516200,5241,9,0
2021,SP,3550308,9112,12,0
2022,SP,3505500,3911,16,0
2022,SP,3515186,7686,1,0
2024,SP,3534708,4213,1,0
2024,SP,3522307,5102,1,0
2023,SP,3550902,5135,1,0
2022,SP,3538709,9113,1,0
2022,SP,3550308,3141,23,0
2022,SP,3530706,2124,2,0
2022,SP,3547809,7152,7,0
2024,SP,3505708,5191,2,0
2022,SP,3549805,2392,3,80
2023,SP,3549904,5133,34,0
2024,SP,3516309,7156,3,0
2022,SP,3541000,7257,1,0
2024,SP,3550605,3514,2,0
2022,SP,3538709,7257,1,0
2024,SP,3516200,1422,3,0
2024,SP,3524402,2131,1,78
2023,SP,3516200,3541,7,0
2024,SP,3513504,3513,1,0
2024,SP,3507506,5135,18,0
2024,SP,3549904,3911,16,0
2024,SP,3510401,2522,2,0
2023,SP,3509502,3421,11,0
2024,SP,3509502,3548,1,0
2024,SP,3526902,7166,2,0
2024,SP,3513801,2522,7,0
2022,SP,3557006,5173,6,0
2022,SP,3534401,2522,7,0
2024,SP,3528502,1114,1,0
2023,SP,3550704,1422,2,0
2022,SP,3527207,1112,2,0
2022,SP,3541000,7166,1,0
2023,SP,3539301,4122,3,0
2023,SP,3507506,5153,8,280
2023,SP,3531308,5135,2,0
2023,SP,3513900,8621,2,0
2024,SP,3534401,2030,1,10
2024,SP,3530607,2124,18,0
2024,SP,3548807,2523,1,0
2024,SP,3550308,2331,12,172
2023,SP,3510500,3542,4,0
2023,SP,3523206,1424,1,0
2023,SP,3549706,7170,5,0
2023,SP,3516309,2524,4,0
2024,SP,3557303,1313,1,0
2022,SP,3548500,5153,1,0
2022,SP,3523107,3252,4,80
2023,SP,3509502,7166,8,0
2023,SP,3508504,5153,8,160
2024,SP,3525300,2321,1,0
2023,SP,3536505,2032,1,0
2023,SP,3518800,7661,7,0
2023,SP,3549805,2132,1,0
2021,SP,3511102,2149,2,12
2024,SP,3554003,3252,3,0
2024,SP,3524402,4102,4,0
2024,SP,3513801,2526,2,0
2023,SP,3522802,2313,1,0
2021,SP,3538105,1423,1,0
2024,SP,3509502,2524,35,0
2023,SP,3539301,3131,1,0
2023,SP,3529005,3172,7,0
2023,SP,3527108,4201,3,0
2022,SP,3522802,1313,1,0
2022,SP,3524402,1422,2,0
2024,SP,3503208,4122,7,0
2023,SP,3542206,1422,1,0
2021,SP,3552809,6220,1,0
2024,SP,3522307,1425,1,0
2024,SP,3550209,1144,1,0
2022,SP,3510609,3172,3,0
2022,SP,3522307,4102,2,0
2024,SP,3522604,2524,5,0
2022,SP,3522307,7156,2,0
2023,SP,3541604,1424,1,0
2023,SP,3538709,7151,2,0
2023,SP,3550407,2263,1,40
2023,SP,3540002,1232,1,0
2023,SP,3508504,2523,1,0
2023,SP,3550308,5103,10,0
2023,SP,3510203,7911,1,0
2023,SP,3523909,3714,2,0
2023,SP,3548500,3912,2,0
2022,SP,3513009,2523,3,0
2024,SP,3505708,1112,1,0
2024,SP,3507605,2123,1,0
2024,SP,3550605,2124,8,0
2024,SP,3549904,3252,3,22
2024,SP,3534401,3252,13,30
2023,SP,3552403,3911,6,0
2023,SP,3548500,3201,2,0
2023,SP,3507407,7911,1,0
2022,SP,3540200,4102,1,0
2022,SP,3526902,2523,37,0
2022,SP,3516408,7842,13,0
2024,SP,3555406,5199,6,0
2023,SP,3507407,7824,3,0
2023,SP,3522604,4223,6,0
2023,SP,3552205,2141,2,0
2024,SP,3557105,2410,1,0
2024,SP,3557105,5173,3,0
2024,SP,3503208,3421,1,0
2024,SP,3501608,3172,3,0
2023,SP,3522505,8601,1,0
2024,SP,3513009,2524,7,0
2022,SP,3506003,7630,2,0
2022,SP,3547304,9153,2,0
2023,SP,3540259,1114,1,0
2024,SP,3503208,1210,4,0
2024,SP,3518800,9112,1,0
2024,SP,3541505,3518,1,0
2024,SP,3509007,3225,1,0
2022,SP,3552205,3542,11,0
2022,SP,3543238,5121,1,0
2023,SP,3541604,2142,2,0
2021,SP,3534401,7664,22,94
2021,SP,3522505,5135,29,0
2021,SP,3552205,3515,4,0
2022,SP,3503208,2523,23,0
2022,SP,3534401,4122,21,0
2021,SP,3504602,5121,5,0
2021,SP,3552403,3111,1,0
2021,SP,3554003,3172,2,0
2021,SP,3534203,2321,1,0
2021,SP,3526902,2321,5,106
2021,SP,3550308,3144,19,0
2022,SP,3551009,2524,3,0
2022,SP,3509502,2031,2,0
2022,SP,3503901,2123,1,0
2021,SP,3551009,9153,1,0
2022,SP,3550308,4142,2,0
2022,SP,3548708,3252,19,186
2024,SP,3503208,2321,2,0
2024,SP,3529401,3141,1,0
2024,SP,3550308,3514,7,0
2024,SP,3525904,7156,17,0
2024,SP,3549805,7911,13,470
2021,SP,3544905,3223,1,2
2021,SP,3519709,5121,3,0
2021,SP,3505500,7662,1,0
2022,SP,3521507,5164,1,0
2022,SP,3549102,3542,2,0
2021,SP,3518800,3131,1,0
2022,SP,3556909,3513,2,0
2022,SP,3557105,4122,8,0
2021,SP,3552205,3011,12,0
2021,SP,3506003,2131,9,206
2021,SP,3550308,3713,2,0
2022,SP,3512803,5153,4,60
2021,SP,3544608,2140,1,0
2021,SP,3536307,3511,1,0
2023,SP,3522604,9113,4,0
2021,SP,3516705,4223,1,0
2021,SP,3549102,4201,1,0
2022,SP,3552403,4201,2,0
2022,SP,3550308,2145,6,0
2021,SP,3554102,2149,1,0
2021,SP,3541406,5135,14,0
2021,SP,3548708,4201,10,0
2023,SP,3543402,2523,4,0
2023,SP,3505708,9153,4,0
2023,SP,3548500,9513,11,0
2022,SP,3522604,4241,2,0
2022,SP,3525904,1210,2,0
2022,SP,3548708,7156,5,0
2022,SP,3526506,2543,1,0
2022,SP,3534401,5201,1,0
2022,SP,3522406,7152,1,0
2022,SP,3550209,2149,1,0
2022,SP,3552809,2525,2,0
2022,SP,3548500,3172,4,0
2022,SP,3530607,3532,1,0
2021,SP,3548807,6230,2,0
2021,SP,3541307,2349,1,0
2024,SP,3529401,2124,8,0
2024,SP,3503802,3252,2,40
2024,SP,3549805,4122,24,0
2021,SP,3551702,1313,2,0
2021,SP,3543907,5199,4,0
2024,SP,3549904,1311,1,0
2024,SP,3541604,3172,1,0
2021,SP,3508108,2525,1,0
2021,SP,3550308,2145,6,0
2021,SP,3503208,3912,6,0
2022,SP,3554508,5135,4,0
2023,SP,3501509,1112,1,0
2023,SP,3548500,3523,1,0
2022,SP,3509502,2332,3,0
2024,SP,3506102,5135,9,0
2024,SP,3526902,3131,5,0
2024,SP,3550308,3721,2,0
2024,SP,3515004,5153,8,240
2024,SP,3515103,5173,1,0
2023,SP,3511102,2124,5,0
2023,SP,3548807,4201,2,0
2023,SP,3523602,5153,1,40
2022,SP,3524709,7911,1,40
2024,SP,3518800,3221,4,30
2021,SP,3548005,3225,2,80
2023,SP,3536307,5153,6,200
2023,SP,3511102,5201,1,0
2021,SP,3520442,2522,1,0
2023,SP,3529708,1210,2,0
2021,SP,3517109,2142,1,0
2022,SP,3545001,1422,1,0
2022,SP,3538006,5201,1,0
2022,SP,3547304,5121,1,0
2024,SP,3543402,3172,16,0
2021,SP,3534401,2525,1,0
2021,SP,3522406,2613,6,0
2024,SP,3510302,2392,4,0
2021,SP,3526704,5173,4,0
2024,SP,3518800,1424,5,0
2024,SP,3509502,7165,2,0
2021,SP,3538709,2392,11,140
2021,SP,3525300,5135,16,0
2021,SP,3518800,2711,1,0
2021,SP,3515103,7152,1,0
2021,SP,3527108,1422,2,0
2022,SP,3525300,2112,2,0
2023,SP,3520400,5153,1,0
2024,SP,3501707,3252,2,0
2023,SP,3507407,5153,3,0
2023,SP,3550605,2525,5,0
2023,SP,3538808,7152,2,0
2022,SP,3509502,9511,15,0
2022,SP,3555406,5135,30,0
2024,SP,3539509,2410,1,0
2024,SP,3504206,5103,1,0
2024,SP,3507506,2611,2,0
2021,SP,3505500,3911,9,0
2023,SP,3529401,3542,1,0
2023,SP,3524402,2033,2,0
2022,SP,3527108,2525,1,0
2021,SP,3509502,2312,2,0
2022,SP,3550605,2410,1,0
2023,SP,3548708,7664,1,0
2021,SP,3544251,5135,6,0
2022,SP,3549805,2131,4,108
2021,SP,3543907,1210,1,0
2021,SP,3509502,9541,3,0
2021,SP,3541000,3131,1,0
2023,SP,3509502,4213,9,0
2024,SP,3535309,2142,1,0
2024,SP,3508603,5103,1,0
2024,SP,3516200,7170,1,0
2024,SP,3552403,2313,2,0
2024,SP,3554102,2525,3,0
2024,SP,3539301,9511,2,0
2022,SP,3522307,7152,2,0
2023,SP,3548708,2124,9,0
2021,SP,3514403,2313,2,0
2022,SP,3550308,6230,1,0
2021,SP,3504008,5131,1,0
2022,SP,3513009,2525,3,0
2022,SP,3515186,5135,16,0
2022,SP,3529401,3911,15,0
2023,SP,3518800,2523,2,0
2022,SP,3549706,4201,1,0
2021,SP,3506508,6220,2,0
2023,SP,3534203,2142,1,0
2023,SP,3542404,2392,3,0
2021,SP,3542206,1425,1,0
2023,SP,3552205,3513,1,0
2024,SP,3549904,8414,14,0
2024,SP,3549805,5153,9,360
2023,SP,3549904,2523,7,0
2023,SP,3525904,3221,6,2
2023,SP,3514403,3514,1,0
2023,SP,3527207,6220,1,0
2023,SP,3525300,7152,3,0
2021,SP,3547809,7664,1,0
2021,SP,3550308,1112,13,0
2022,SP,3507605,4223,6,0
2024,SP,3526902,3714,8,0
2022,SP,3501707,1425,1,0
2022,SP,3554300,3144,1,0
2023,SP,3509502,5102,3,0
2022,SP,3548708,3172,3,0
2022,SP,3557105,3171,1,0
2024,SP,3506706,2524,1,0
2024,SP,3534906,2142,2,0
2024,SP,3522208,7241,1,0
2022,SP,3509502,5103,2,0
2024,SP,3510708,5153,1,40
2024,SP,3534401,9101,2,0
2021,SP,3503307,3131,2,0
2022,SP,3516408,4102,3,0
2022,SP,3540200,4201,1,0
2022,SP,3550308,2011,18,240
2021,SP,3504107,1423,2,40
2022,SP,3513801,7152,1,0
2023,SP,3542602,3221,1,3
2024,SP,3550704,7170,5,0
2024,SP,3506003,2410,2,0
2024,SP,3516200,2524,1,0
2024,SP,3506102,2149,2,60
2024,SP,3556404,2141,1,0
2024,SP,3516200,2344,3,0
2024,SP,3552809,3115,1,0
2024,SP,3522505,7102,1,0
2024,SP,3530706,3172,2,0
2024,SP,3540705,7911,2,80
2024,SP,3542602,2613,1,0
2023,SP,3549904,3201,3,0
2024,SP,3506003,4122,2,0
2023,SP,3541406,8485,2,0
2024,SP,3548708,4211,5,0
2023,SP,3526902,4122,2,0
2023,SP,3522109,2149,1,0
2022,SP,3548500,9144,1,0
2022,SP,3531902,1425,1,0
2022,SP,3513504,3714,1,0
2024,SP,3530805,5141,1,0
2024,SP,3552205,2627,1,0
2024,SP,3543907,2613,4,0
2024,SP,3504107,3221,3,108
2023,SP,3525300,2524,3,0
2023,SP,3551702,7166,3,0
2022,SP,3507605,3225,4,18
2022,SP,3507506,2149,4,50
2022,SP,3522208,8414,3,0
2023,SP,3509502,3131,16,0
2024,SP,3516200,7152,7,0
2024,SP,3511409,5135,3,0
2024,SP,3548807,1210,1,0
2023,SP,3535507,1423,1,0
2021,SP,3529401,2410,3,0
2021,SP,3542602,7156,6,0
2022,SP,3557006,3513,1,0
2023,SP,3513900,1422,1,0
2021,SP,3523206,3542,1,0
2024,SP,3554003,2123,1,0
2024,SP,3523909,3221,3,48
2023,SP,3550308,7614,2,0
2023,SP,3527207,2524,1,0
2023,SP,3520442,2313,3,0
2022,SP,3542206,2313,1,0
2024,SP,3549904,2523,9,0
2024,SP,3522109,2524,2,0
2024,SP,3513405,3172,1,0
2024,SP,3509502,9511,13,0
2024,SP,3554508,2124,1,0
2024,SP,3505203,5164,6,0
2024,SP,3530607,2628,1,0
2023,SP,3549805,2512,4,0
2023,SP,3529005,4153,1,0
2023,SP,3552205,5135,31,0
2023,SP,3539301,9511,3,0
2024,SP,3526407,1424,1,0
2024,SP,3522208,2524,4,0
2022,SP,3526902,3511,2,0
2023,SP,3543907,2149,4,40
2024,SP,3509502,2313,1,0
2022,SP,3507308,2523,1,0
2023,SP,3522109,3542,2,0
2021,SP,3524402,1115,1,0
2023,SP,3501608,3111,10,0
2022,SP,3523909,1210,1,0
2022,SP,3549904,7152,11,0
2024,SP,3522208,2141,1,0
2024,SP,3505500,5131,10,0
2023,SP,3538709,4122,10,0
2023,SP,3506003,1427,2,0
2024,SP,3551504,2524,1,0
2024,SP,3541604,2143,1,0
2024,SP,3552502,2531,1,0
2023,SP,3505500,1236,3,0
2024,SP,3521606,5193,2,0
2023,SP,3510401,2522,2,0
2023,SP,3513900,7152,1,0
2024,SP,3509601,2313,1,0
2022,SP,3547304,3172,2,0
2023,SP,3518404,3171,1,0
2023,SP,3526902,3131,4,0
2023,SP,3529401,1144,2,0
2023,SP,3512803,7156,1,0
2023,SP,3507605,3171,1,0
2023,SP,3527306,5135,8,0
2023,SP,3513801,7241,4,0
2023,SP,3504008,4201,1,0
2023,SP,3541406,9101,1,0
2024,SP,3549805,3144,3,0
2023,SP,3548906,1114,1,0
2023,SP,3522406,3331,2,0
2024,SP,3543907,3542,10,0
2024,SP,3550308,7250,7,0
2022,SP,3516408,2263,1,1
2023,SP,3513108,5173,1,0
2022,SP,3552205,2140,1,0
2024,SP,3509502,3543,1,0
2023,SP,3525904,1414,1,0
2023,SP,3541406,1422,4,0
2023,SP,3548500,7250,1,0
2022,SP,3513801,1427,3,0
2023,SP,3524808,3172,3,0
2022,SP,3534401,2142,5,0
2022,SP,3556701,3221,1,0
2024,SP,3507605,5121,1,0
2023,SP,3501905,3225,1,24
2023,SP,3526902,3225,1,18
2023,SP,3530607,3547,1,0
2024,SP,3506003,1112,1,0
2021,SP,3550308,7632,4,0
2021,SP,3553906,5153,1,40
2022,SP,3518800,2612,9,0
2022,SP,3507605,2263,2,50
2022,SP,3524808,2142,2,0
2021,SP,3544400,1114,1,0
2021,SP,3518800,5101,1,0
2022,SP,3515103,3225,1,40
2022,SP,3526902,7156,3,0
2022,SP,3530607,8621,3,0
2021,SP,3538709,3141,2,0
2021,SP,3522505,2612,2,0
2021,SP,3530508,5121,3,0
2021,SP,3506003,1422,2,0
2021,SP,3502804,7911,3,0
2024,SP,3509502,2033,16,0
2021,SP,3525904,2522,2,0
2021,SP,3548500,3144,6,0
2024,SP,3538709,3252,6,26
2024,SP,3538709,4122,10,0
2022,SP,3504503,1114,1,0
2021,SP,3509502,2412,3,0
2021,SP,3543402,5199,12,0
2021,SP,3531902,2263,1,0
2021,SP,3501905,5153,2,80
2023,SP,3513009,2263,1,40
2021,SP,3543402,7630,3,0
2021,SP,3531100,3511,1,0
2021,SP,3524402,2711,2,0
2022,SP,3513009,2263,1,40
2022,SP,3507506,7911,2,80
2021,SP,3552205,2410,4,0
2021,SP,3518800,1425,3,0
2022,SP,3503208,2392,9,0
2021,SP,3541505,1424,1,0
2022,SP,3538709,7152,5,0
2022,SP,3523107,1236,2,0
2022,SP,3513504,2124,3,0
2021,SP,3513009,6220,2,0
2021,SP,3507506,3252,7,0
2023,SP,3548708,7711,3,0
2023,SP,3509502,2412,6,0
2022,SP,3509502,7911,2,0
2024,SP,3525904,5135,14,0
2024,SP,3547809,3172,11,0
2022,SP,3550308,2526,10,0
2022,SP,3550407,3144,1,0
2022,SP,3550308,3253,2,0
2022,SP,3525300,4122,6,0
2021,SP,3528007,7911,1,0
2024,SP,3550308,5121,84,0
2021,SP,3513108,2523,1,0
2021,SP,3524808,4122,4,0
2024,SP,3522505,2522,4,0
2021,SP,3528502,2033,2,80
2021,SP,3530607,7321,1,0
2021,SP,3509502,7164,2,0
2023,SP,3522604,6321,5,0
2023,SP,3518800,7630,1,0
2023,SP,3515186,3111,3,0
2023,SP,3525904,3542,3,0
2024,SP,3550308,3171,25,0
2023,SP,3509502,2345,22,0
2023,SP,3526902,7632,3,0
2021,SP,3538501,3514,3,0
2021,SP,3509502,2033,6,0
2021,SP,3513801,3011,4,0
2023,SP,3552809,1427,3,0
2024,SP,3547809,2124,9,0
2024,SP,3534401,7711,1,0
2021,SP,3525300,1423,5,0
2021,SP,3550308,7831,3,0
2023,SP,3541406,5121,4,0
2023,SP,3523107,1236,1,0
2022,SP,3505708,7664,15,240
2022,SP,3554003,2263,3,20
2022,SP,3525300,3172,7,0
2024,SP,3513801,2124,7,0
2024,SP,3518404,7911,1,0
2021,SP,3529005,2031,1,0
2021,SP,3534401,7241,6,0
2022,SP,3504008,2124,3,0
2022,SP,3530805,2523,2,0
2021,SP,3506003,1210,2,0
2021,SP,3549805,4122,11,0
2021,SP,3543709,5101,1,0
2021,SP,3505708,4201,10,0
2021,SP,3550605,2124,9,0
2021,SP,3509502,3741,1,0
2021,SP,3529401,7152,2,0
2023,SP,3550407,3144,1,0
2023,SP,3503208,3331,1,0
2023,SP,3503208,7321,1,0
