ano,mes,sigla_uf,id_municipio,quantidade_atendimentos,valor_total_aprovado
2024,12,SP,3500550,5671,20811.100000000002
2024,9,SP,3533908,204640,463667.00999999966
2024,9,SP,3547106,9487,22989.440000000006
2024,9,SP,3524501,17440,182956.84999999998
2024,9,SP,3520707,14644,62289.95999999999
2024,8,SP,3504008,872314,2655754.770000002
2024,8,SP,3543402,3289450,21922826.18999952
2024,8,SP,3515707,164694,1012098.7299999996
2024,8,SP,3516606,18051,44349.27
2024,8,SP,3526803,202791,747588.7999999997
2024,8,SP,3554508,28337,199125.95000000007
2024,8,SP,3505005,2551,11839.659999999998
2024,8,SP,3514700,1284,4742.3899999999985
2024,8,SP,3534104,8494,10127.87
2024,8,SP,3553203,11933,15980.109999999997
2024,8,SP,3541208,6888,45949.23999999998
2024,8,SP,3533809,2687,14792.79
2024,5,SP,3522505,382611,2297305.840000001
2024,5,SP,3547106,7691,17523.97
2024,5,SP,3508405,132324,924187.0399999998
2024,5,SP,3536570,291,4401.469999999999
2024,5,SP,3534203,10573,51950.50999999998
2024,5,SP,3529609,461,6333.069999999999
2024,5,SP,3545704,10231,33331.95000000001
2024,11,SP,3501152,14020,99091.41000000005
2024,11,SP,3502309,11965,18007.750000000004
2024,11,SP,3542107,12573,43250.049999999996
2024,11,SP,3502200,36807,207955.76000000004
2024,11,SP,3521150,2031,15683.350000000004
2024,11,SP,3545159,35705,87912.16
2024,11,SP,3555356,9145,19665.95
2024,11,SP,3527504,5631,7237.7800000000025
2024,11,SP,3501202,3142,16844.64
2024,11,SP,3543501,14,0.0
2024,4,SP,3507704,13950,23167.97000000001
2024,4,SP,3511508,43072,219862.63
2024,4,SP,3535507,51214,272288.7000000002
2024,4,SP,3540705,70224,362137.33
2024,4,SP,3537800,25596,106641.46000000002
2024,4,SP,3539806,147713,524517.83
2024,4,SP,3512209,44375,321029.03
2024,4,SP,3540754,7842,23031.339999999993
2024,4,SP,3514205,428,605.02
2024,4,SP,3539608,6680,32224.730000000007
2024,4,SP,3549201,1048,7121.920000000001
2024,4,SP,3504305,4279,14760.56
2024,4,SP,3503109,6657,93.86999999999999
2024,4,SP,3525805,85,470.0
2021,11,SP,3503406,12470,235192.2499999999
2021,11,SP,3538006,193074,1463306.4499999967
2021,11,SP,3525904,542881,6294778.2699999
2021,11,SP,3550407,73207,405651.00000000186
2021,11,SP,3541653,2384,16028.68
2021,11,SP,3512100,4747,13218.869999999999
2021,11,SP,3502903,47401,155570.1
2021,11,SP,3544400,3170,0.0
2021,11,SP,3518008,4328,22392.199999999986
2021,11,SP,3532108,2299,11960.119999999999
2021,11,SP,3542305,5587,15212.740000000002
2021,11,SP,3502408,297,1337.24
2021,2,SP,3507902,21295,57622.13
2021,2,SP,3509205,96886,482303.0800000001
2021,2,SP,3545209,82464,530926.7799999976
2021,2,SP,3513603,20505,50820.329999999994
2021,2,SP,3512506,8397,3568.4900000000002
2021,2,SP,3535101,10919,5375.899999999996
2021,2,SP,3510153,1779,2388.2299999999996
2021,7,SP,3523107,320480,1249011.6200000013
2021,7,SP,3555406,107383,541583.6100000006
2021,7,SP,3541208,6771,12473.100000000002
2021,7,SP,3549003,111,526.57
2021,7,SP,3533106,4624,7645.1600000000035
2024,1,SP,3540705,47565,253988.94
2024,1,SP,3500709,56581,151630.26
2024,1,SP,3539707,2676,8858.23
2024,1,SP,3519105,5947,42336.40000000001
2021,6,SP,3531308,171477,698213.45
2021,6,SP,3550803,16160,42349.68000000001
2021,6,SP,3521507,18380,20784.109999999986
2021,6,SP,3556701,78312,399764.51000000024
2021,6,SP,3507803,22912,67979.53
2021,6,SP,3552551,8130,1989.15
2021,6,SP,3509908,4212,1082.57
2021,4,SP,3501152,9898,51176.34
2021,4,SP,3507100,19179,17097.519999999997
2021,4,SP,3513702,26576,117509.02999999994
2021,4,SP,3521309,5373,25323.51
2021,4,SP,3514205,219,391.31
2021,4,SP,3543006,4513,22234.709999999995
2021,4,SP,3543204,1920,319.4
2022,1,SP,3500907,3937,1996.6299999999999
2022,1,SP,3534302,16162,66121.11000000002
2022,1,SP,3514924,425,2967.1499999999987
2022,1,SP,3507308,3494,2445.88
2022,1,SP,3549201,313,3013.11
2023,3,SP,3545407,27701,113970.75999999991
2023,3,SP,3516309,217251,1542412.660000002
2023,3,SP,3506508,205568,787959.1499999969
2023,3,SP,3505203,56318,178381.5100000002
2023,3,SP,3557204,23364,116577.04999999999
2023,3,SP,3539004,14865,56426.24000000001
2023,3,SP,3527256,13751,8989.65
2023,7,SP,3531605,11885,2016.9
2023,7,SP,3552502,459709,2882531.8699999964
2023,7,SP,3512001,38773,95583.91
2023,7,SP,3522307,174712,2068917.0699999963
2023,7,SP,3500204,11372,3387.14
2023,7,SP,3514908,19918,96107.91999999994
2023,7,SP,3514403,105706,1241621.870000002
2023,7,SP,3504206,36623,96591.00999999995
2023,7,SP,3526100,25699,88819.72
2023,7,SP,3544400,3108,0.0
2023,7,SP,3545506,2195,3620.080000000001
2023,7,SP,3533700,221,1131.1900000000003
2023,7,SP,3501806,2341,10159.01
2023,7,SP,3556107,30065,109579.66
2023,10,SP,3556305,37979,84175.13999999998
2023,10,SP,3551009,420806,2486254.0900000045
2023,10,SP,3546108,709,3345.509999999997
2023,10,SP,3552007,2414,11959.21
2023,10,SP,3556602,16440,41741.11
2023,10,SP,3547007,13717,68402.17
2023,10,SP,3549250,4815,4706.18
2023,10,SP,3542404,15004,77456.15000000002
2023,10,SP,3503950,184,2211.32
2023,10,SP,3501806,2250,9861.29
2023,10,SP,3532827,19219,8470.91
2023,10,SP,3554201,65,0.0
2021,3,SP,3501707,35298,260427.3099999987
2021,3,SP,3501103,2381,14523.810000000001
2021,3,SP,3535002,4768,5976.139999999991
2021,3,SP,3535408,12136,31452.88000000005
2021,3,SP,3511904,2579,14916.239999999998
2021,3,SP,3534757,20604,38809.84
2021,3,SP,3526506,568,0.0
2023,12,SP,3506003,2059619,8099429.689999999
2023,12,SP,3513009,280752,1170473.2500000005
2023,12,SP,3507506,1552795,6155227.929999989
2023,12,SP,3555406,126387,696007.2000000007
2023,12,SP,3531209,17216,48939.07000000001
2023,12,SP,3515103,63614,264539.58
2021,9,SP,3510609,248418,1982650.4999999946
2021,9,SP,3547809,1843012,6612422.649999878
2021,9,SP,3517208,13012,4512.12
2021,9,SP,3531803,55004,262600.77
2021,9,SP,3524105,53343,872915.1800000012
2021,9,SP,3552502,317939,2147937.339999996
2021,9,SP,3518206,31841,94026.31000000003
2021,9,SP,3519055,12165,37785.58
2021,9,SP,3532801,3825,13188.21
2021,9,SP,3539400,10472,19527.769999999997
2021,9,SP,3505401,9004,28952.66
2021,8,SP,3546405,73998,348170.2100000002
2021,8,SP,3553807,78294,148501.4400000002
2021,8,SP,3524402,273766,2342158.030000081
2021,8,SP,3528908,6648,5353.620000000002
2024,2,SP,3531308,97834,392698.76
2024,2,SP,3509502,4677476,22946446.729999524
2024,2,SP,3520202,15074,38367.440000000024
2024,2,SP,3529401,456031,2122537.350000002
2024,2,SP,3542602,307585,1100812.3299999991
2024,2,SP,3535200,6895,80316.93000000001
2024,2,SP,3538907,13572,85279.71
2024,2,SP,3523008,14464,75705.7
2023,5,SP,3547809,2300329,9400108.469999814
2023,5,SP,3520004,28585,53511.05999999989
2023,5,SP,3507407,31864,39856.25999999998
2023,5,SP,3531704,6435,16167.470000000003
2023,5,SP,3503604,8547,38878.19999999999
2023,5,SP,3555406,169210,976632.1400000006
2023,5,SP,3532405,25793,101821.35999999997
2023,5,SP,3506607,32751,104775.29999999999
2023,5,SP,3515202,9802,56454.96
2023,1,SP,3547106,6396,6559.609999999999
2023,1,SP,3515400,4899,41699.350000000006
2023,1,SP,3509601,321288,1248112.1200000015
2023,1,SP,3550209,67730,187546.27
2023,1,SP,3517000,35577,99432.69
2023,1,SP,3514809,9031,57033.96
2023,1,SP,3535705,6844,23016.24
2023,1,SP,3530409,6517,471.9
2023,1,SP,3501400,1488,5311.620000000001
2023,1,SP,3547403,777,2424.97
2021,1,SP,3529005,879973,4023304.4899999932
2021,1,SP,3531308,95710,337632.71
2021,1,SP,3521101,10943,31901.230000000007
2021,1,SP,3509254,29239,96806.1
2021,1,SP,3541208,9644,20249.93
2021,1,SP,3546504,2031,1093.21
2021,1,SP,3551306,1740,530.5
2021,1,SP,3506201,1475,0.0
2021,1,SP,3532405,8132,0.0
2023,6,SP,3522000,14146,5549.7
2023,6,SP,3555109,50160,108685.75000000003
2023,6,SP,3549805,3120756,16443596.709999686
2023,6,SP,3521002,30004,143412.98
2023,6,SP,3506805,17756,50586.86
2023,6,SP,3546900,6704,33390.77
2023,6,SP,3515905,3561,19462.459999999992
2021,12,SP,3534708,130397,1690388.4299999985
2021,12,SP,3522604,103190,545397.7600000047
2021,12,SP,3518107,5911,673.02
2021,12,SP,3524600,21145,61480.87
2021,12,SP,3534302,15059,85089.65
2021,12,SP,3511904,4150,24526.070000000003
2021,12,SP,3515194,3205,6235.389999999999
2021,12,SP,3526605,1105,6603.5599999999995
2021,12,SP,3526308,2884,10478.7
2022,11,SP,3501608,217528,1566575.9399999946
2022,11,SP,3501905,138061,1331555.7599999998
2022,11,SP,3542206,40948,302233.7100000001
2022,11,SP,3542404,5711,26339.520000000004
2022,11,SP,3528106,4231,29241.289999999997
2021,10,SP,3506508,126961,482907.2799999997
2021,10,SP,3509106,5149,2146.8
2021,10,SP,3519071,212092,1229949.160000001
2021,10,SP,3518206,25659,77856.29
2021,10,SP,3544400,2543,0.0
2021,10,SP,3501301,17479,116007.31000000001
2021,10,SP,3552106,10329,67413.63
2021,10,SP,3534005,7546,3403.25
2024,1,SP,3543501,37,0.0
2022,6,SP,3503802,39687,53484.32
2022,6,SP,3547106,7779,11506.690000000002
2022,6,SP,3553955,43322,81142.12
2022,6,SP,3518503,40932,47064.38999999999
2022,6,SP,3520442,42702,238544.67
2022,6,SP,3524808,80275,1917815.0699999991
2022,6,SP,3513801,410348,3075061.980000001
2022,6,SP,3515129,311,1076.7
2022,6,SP,3543105,6681,838.27
2022,6,SP,3501202,1046,5571.24
2022,6,SP,3501509,2522,6422.299999999999
2023,11,SP,3515509,117991,1440510.2000000016
2023,11,SP,3523909,269668,2531140.1099999915
2023,11,SP,3520400,63899,356093.3000000001
2023,11,SP,3528403,51026,161515.96000000005
2023,11,SP,3550100,34632,141534.43
2023,11,SP,3506300,6724,49105.97000000001
2023,11,SP,3519253,6412,0.0
2023,8,SP,3518602,63047,382693.78999999934
2023,8,SP,3505500,1263570,13099814.989999719
2023,8,SP,3553302,33596,92000.41000000006
2023,8,SP,3556701,126019,667222.3400000005
2023,8,SP,3523602,29533,58274.060000000296
2023,8,SP,3527702,11073,1890.2399999999998
2023,8,SP,3536208,81203,1738435.1500000022
2023,8,SP,3546207,5248,30139.899999999998
2023,8,SP,3510708,11151,348064.98999999964
2023,8,SP,3526209,4249,29447.170000000006
2023,8,SP,3536570,300,4348.460000000001
2023,8,SP,3516804,842,2891.1799999999994
2022,8,SP,3549250,2636,2995.2400000000007
2022,8,SP,3537156,12920,21215.35
2022,8,SP,3539806,122382,377600.0499999999
2022,8,SP,3543402,2895963,16268654.460000332
2022,8,SP,3520103,49482,188682.62000000002
2022,8,SP,3521309,7668,32100.51
2022,8,SP,3550506,1153,12713.72
2022,8,SP,3500600,7564,34346.16000000002
2022,8,SP,3542701,5836,12341.240000000002
2022,8,SP,3535705,3754,8370.6
2022,5,SP,3548500,2142258,7861478.649999948
2022,5,SP,3522158,289,892.4399999999999
2022,5,SP,3521606,11584,1912.0600000000002
2022,5,SP,3520301,28246,96150.94000000002
2022,5,SP,3534807,637,2877.88
2022,3,SP,3525102,109166,88040.44
2022,3,SP,3507308,6305,6830.949999999999
2022,3,SP,3514403,96251,1073169.6000000054
2022,3,SP,3534401,2226425,5402771.259999997
2022,3,SP,3544251,22598,155809.52999999997
2022,3,SP,3541703,16830,66433.29000000001
2022,3,SP,3540754,8480,23260.820000000025
2022,3,SP,3503950,186,859.08
2022,3,SP,3501103,6583,49197.60999999999
2022,3,SP,3554953,59,0.0
2021,6,SP,3553658,10,1500.0
2023,2,SP,3536604,10177,22954.869999999988
2023,2,SP,3503000,2584,28094.560000000005
2023,2,SP,3532405,16084,78077.25
2023,2,SP,3525805,284,1213.7700000000002
2022,6,SP,3510906,14,39.34
2022,7,SP,3530805,120150,918135.8800000015
2022,7,SP,3506805,16067,30925.85
2022,7,SP,3550308,31373340,158897599.20992628
2022,7,SP,3517000,22617,26362.489999999998
2022,7,SP,3543907,322829,2414315.999999992
2022,7,SP,3536604,15915,28260.459999999992
2022,7,SP,3545209,118749,604261.6400000121
2022,7,SP,3540200,54088,166436.07999999987
2022,7,SP,3512902,3021,13155.149999999998
2022,7,SP,3517109,10965,8236.880000000003
2022,7,SP,3556909,665,5285.299999999999
2022,7,SP,3519402,4152,27759.820000000003
2022,2,SP,3556800,20806,81792.10999999999
2022,2,SP,3534609,29218,163005.9399999999
2022,2,SP,3520400,78342,465036.22000000015
2022,2,SP,3517703,322535,56899.37
2022,2,SP,3528908,6310,8899.019999999997
2022,2,SP,3520202,7472,44362.32000000002
2022,2,SP,3520608,273,1317.45
2022,2,SP,3539905,4160,22646.509999999973
2023,4,SP,3549904,2653027,14956949.289999964
2023,4,SP,3510500,301234,2894865.8199999947
2023,4,SP,3509007,132945,598332.190000021
2023,4,SP,3533403,105501,434895.2599999998
2023,4,SP,3501509,4341,2968.4
2023,4,SP,3526308,2327,9304.7
2022,9,SP,3507753,5787,5290.51
2022,9,SP,3528858,8677,7543.090000000003
2022,9,SP,3530201,35980,190759.25999999992
2022,9,SP,3519600,76955,195540.86
2022,9,SP,3535804,18522,54530.77
2022,9,SP,3521804,10542,56524.35000000001
2022,9,SP,3532868,2644,13233.029999999997
2021,5,SP,3537602,90842,385866.9500000007
2021,5,SP,3556800,28538,72847.46
2021,5,SP,3513900,21911,420230.2599999998
2021,5,SP,3533403,37892,161987.1199999999
2021,5,SP,3519055,11000,39245.90000000001
2021,5,SP,3519709,113701,219200.19
2021,5,SP,3511607,12332,87791.42999999998
2021,5,SP,3551801,10586,19896.570000000007
2021,5,SP,3516101,12090,15605.310000000001
2021,5,SP,3518107,7770,159.2
2021,5,SP,3553658,2831,0.0
2022,10,SP,3526001,29895,84578.48000000014
2022,10,SP,3553302,26421,52190.99999999979
2022,10,SP,3523909,207075,1847044.3999999943
2022,10,SP,3505500,1563951,12419687.38999985
2022,10,SP,3506102,87321,841641.0400000005
2022,10,SP,3500501,5000,43063.69
2022,10,SP,3535408,8398,24292.730000000043
2022,1,SP,3533205,82,0.0
2023,9,SP,3525904,687949,7362754.629999848
2023,9,SP,3541505,65616,240958.25000000247
2023,9,SP,3502903,50288,221029.8100000001
2023,9,SP,3522208,272405,1918525.3400000224
2023,9,SP,3520426,36681,112952.85999999999
2023,9,SP,3527009,43288,296365.71000000025
2023,9,SP,3509304,3889,25626.989999999994
2022,7,SP,3516507,29,0.0
2022,4,SP,3521903,47560,38388.38000000003
2022,4,SP,3520400,119528,483276.6800000006
2022,4,SP,3552007,3744,28388.799999999996
2022,4,SP,3521002,29472,134434.50000000003
2022,4,SP,3536570,299,5389.27
2022,4,SP,3542305,6729,21164.800000000003
2022,4,SP,3542800,458,4707.900000000001
2022,12,SP,3510807,43480,352662.2299999994
2022,12,SP,3520400,95187,454161.32999999734
2022,12,SP,3539202,24152,91760.64999999998
2022,12,SP,3526407,30984,105267.17999999989
2022,12,SP,3520806,8233,7240.900000000001
2022,12,SP,3514205,284,779.1400000000001
2022,12,SP,3515657,132,2606.2
2024,7,SP,3517000,31427,58578.21000000002
2024,7,SP,3553708,62512,709615.1399999993
2024,7,SP,3537305,103590,542828.3300000003
2024,7,SP,3534401,3479208,9147077.569999985
2024,7,SP,3534609,24769,162744.04999999996
2024,7,SP,3547700,18341,91839.86
2024,7,SP,3545159,36814,88570.81
2024,7,SP,3557303,24024,81475.40999999999
2024,6,SP,3511003,47048,95672.56000000004
2024,6,SP,3548500,2590727,10571211.500000037
2024,6,SP,3540259,83,2164.25
2024,6,SP,3502903,56812,243895.5
2024,10,SP,3507001,102490,367872.04000000004
2024,10,SP,3524709,125553,792724.6699999998
2024,10,SP,3502754,73928,226411.03000000006
2024,10,SP,3540754,17304,70001.98999999999
2024,10,SP,3532843,9318,28142.149999999994
2024,10,SP,3532504,11040,36164.45
2024,10,SP,3501103,4229,26047.18999999999
2024,10,SP,3532108,3667,17175.05
2024,12,SP,3552403,352723,2550902.62
2024,12,SP,3532009,37552,125038.44000000002
2024,12,SP,3532108,3730,20157.32
2024,12,SP,3513207,440,6457.969999999999
2024,12,SP,3524600,16255,64924.999999999985
2024,12,SP,3552551,8505,3125.5799999999995
2024,9,SP,3528502,174520,666207.6400000004
2024,9,SP,3507704,15415,21083.149999999998
2024,9,SP,3522208,310638,2089125.7500000014
2024,9,SP,3534104,5169,13909.600000000002
2024,9,SP,3501103,5377,35032.799999999996
2024,8,SP,3528502,165469,625710.4599999998
2024,8,SP,3535002,28194,20193.850000000002
2024,8,SP,3525706,70771,186106.87
2024,8,SP,3527108,48075,257384.70000000004
2024,8,SP,3531704,6160,41273.09
2024,8,SP,3539707,3434,11898.629999999997
2024,5,SP,3513504,237699,1488141.6899999983
2024,5,SP,3504602,58726,202841.40000000005
2024,5,SP,3524709,126426,870273.1499999998
2024,5,SP,3511607,23144,168006.87
2024,5,SP,3538808,18581,118145.04000000001
2024,5,SP,3536802,5154,3804.1399999999994
2024,5,SP,3504800,2213,7246.08
2024,11,SP,3536604,13790,33680.78
2024,11,SP,3535002,32248,48703.76999999999
2024,11,SP,3508306,16515,9366.470000000001
2024,11,SP,3547700,18872,99202.66000000002
2024,11,SP,3555208,4153,1666.98
2024,11,SP,3537800,23129,81685.24
2024,11,SP,3522307,168069,2130882.4200000004
2024,11,SP,3531803,70954,328203.3300000001
2024,11,SP,3522653,2134,10949.729999999996
2024,11,SP,3520905,5516,48324.649999999994
2024,11,SP,3520707,11994,45550.46
2024,4,SP,3541505,73528,259806.24999999994
2024,4,SP,3526902,339516,4101774.670000001
2024,4,SP,3552106,21290,96227.24000000002
2024,4,SP,3501509,4579,630.4499999999999
2021,11,SP,3548906,111453,1958177.6299999894
2021,11,SP,3528007,31027,87501.86000000006
2021,11,SP,3518305,48315,225889.3900000001
2021,11,SP,3540754,8677,20117.100000000013
2021,11,SP,3556453,29902,172282.02999999968
2021,11,SP,3512506,10996,5139.799999999999
2021,2,SP,3541505,54355,164922.48999999923
2021,2,SP,3549904,1911144,10504548.579999564
2021,2,SP,3546405,61318,306019.3899999988
2021,2,SP,3540200,27747,133208.12
2021,2,SP,3547601,28234,73504.97
2021,2,SP,3539806,84698,368105.89999999997
2021,2,SP,3556800,34783,115458.73000000003
2021,2,SP,3546207,1770,8925.350000000002
2021,2,SP,3518206,33725,109851.10999999996
2021,2,SP,3523008,6437,14818.320000000003
2021,2,SP,3516606,10900,23951.1
2021,2,SP,3532801,4029,12687.42
2021,2,SP,3549201,1236,418.55
2021,2,SP,3528700,2650,131.75
2021,7,SP,3539202,38884,202244.69999999998
2021,7,SP,3524303,97270,633303.9500000008
2021,7,SP,3504602,63962,102140.17000000001
2021,7,SP,3508702,14715,46626.560000000005
2021,7,SP,3535101,11939,3553.7099999999964
2021,7,SP,3512506,6866,121.92
2021,7,SP,3511409,3376,31490.329999999998
2021,7,SP,3508900,32,169.6
2021,7,SP,3521150,164,513.7
2024,1,SP,3520509,389080,2803441.7600000175
2024,1,SP,3538006,310632,1973000.7299999958
2024,1,SP,3540309,1826,11573.279999999999
2024,1,SP,3545704,10692,40806.01
2024,1,SP,3532504,6834,26463.750000000007
2024,1,SP,3503703,19737,52228.89000000001
2024,1,SP,3555604,7041,35272.85000000003
2024,1,SP,3530003,4453,2382.6200000000003
2024,1,SP,3503505,3407,20701.399999999994
2021,6,SP,3521408,7522,9808.970000000005
2021,6,SP,3523008,6690,14170.439999999997
2021,6,SP,3543204,5210,1595.1799999999998
2021,6,SP,3549201,253,1687.02
2021,6,SP,3525102,48946,8033.299999999999
2021,4,SP,3552403,129461,1608207.779999997
2021,4,SP,3551009,271051,1593082.8300000033
2021,4,SP,3545803,182099,1116816.2299999993
2021,4,SP,3529708,20322,70261.4
2021,4,SP,3525201,34914,221111.17999999993
2021,4,SP,3540853,4824,6256.950000000003
2022,1,SP,3527207,116179,1047391.8100000015
2022,1,SP,3539202,13552,18033.61
2022,1,SP,3543402,2565619,12522205.2600002
2022,1,SP,3514908,33625,166354.51999999996
2022,1,SP,3532504,6631,23635.98999999999
2022,1,SP,3528106,4160,28442.549999999996
2022,1,SP,3509957,258,1160.0
2023,3,SP,3502002,9625,12129.649999999998
2023,3,SP,3526001,35380,83385.3100000001
2023,3,SP,3514502,39830,171631.19000000003
2023,3,SP,3503901,91888,426268.7700000001
2023,3,SP,3511300,9815,12104.949999999995
2023,7,SP,3521408,15908,13568.529999999999
2023,7,SP,3528502,158618,582369.31
2023,7,SP,3556305,34639,78094.98999999999
2023,7,SP,3549409,106089,432154.14000000013
2023,7,SP,3504008,715395,2168774.0900000064
2023,10,SP,3543105,7792,683.3000000000002
2023,10,SP,3508603,27661,119985.19
2023,10,SP,3510708,11389,315624.5799999998
2023,10,SP,3509452,3502,29032.139999999996
2023,10,SP,3535200,7876,155574.73000000004
2023,10,SP,3534203,9824,44951.819999999985
2023,10,SP,3537008,6697,50900.899999999994
2023,10,SP,3553658,6067,29945.95
2023,10,SP,3514924,824,6032.850000000003
2023,10,SP,3525508,22130,31435.4
2023,10,SP,3503356,1228,340.0
2023,10,SP,3510906,178,1780.0
2021,3,SP,3525300,172605,5621899.170000011
2021,3,SP,3533502,41473,123101.0099999997
2021,3,SP,3541604,40032,720868.7000000007
2021,3,SP,3531902,35902,147914.5700000002
2021,3,SP,3545001,9210,50667.82000000001
2021,3,SP,3551801,7721,21501.19
2021,3,SP,3511409,3254,29901.93
2021,3,SP,3511003,30642,67350.84000000003
2021,3,SP,3519105,4632,23005.59
2023,12,SP,3510203,40432,158910.25000000003
2023,12,SP,3501152,11419,79904.75
2023,12,SP,3506102,107995,1139625.9199999953
2023,12,SP,3536208,58850,1673575.4300000013
2023,12,SP,3532843,5289,37903.46000000001
2023,12,SP,3524600,18509,73816.33
2023,12,SP,3530300,55300,302793.00999999995
2023,12,SP,3511607,14600,99780.44999999998
2021,9,SP,3507704,9400,0.0
2021,9,SP,3557105,1140888,2263520.840000009
2021,9,SP,3549805,2675761,12268092.360000107
2021,9,SP,3536208,59145,1241295.7299999986
2021,9,SP,3507803,33254,103691.11999999997
2021,9,SP,3504602,31386,100751.7
2021,9,SP,3530706,121304,1020446.1399999994
2021,9,SP,3535507,19976,101340.26000000002
